combination_id,product_name,Size,Paper Type,Printed Side,Envelopes,Quantity,Printing Time,price,total_price,unit_price,qty_pieces,turnaround_days,Size_id,Paper Type_id,Printed Side_id,Envelopes_id,Quantity_id,Printing Time_id,timestamp,notes
629,Flat Thank You Cards,"5"" x 7""",17 pt. Cardstock Uncoated,Front Only,None,175,3 Business Days,$214.49,$214.49,1.22566,175,0,15624,15626,15627,15706,15639,15644,2025-09-02T17:44:36.327560,Extracted using real API endpoints
630,Flat Thank You Cards,"5"" x 7""",17 pt. Cardstock Uncoated,Front Only,None,175,2 Business Days,$214.49,$214.49,1.22566,175,0,15624,15626,15627,15706,15639,15645,2025-09-02T17:44:36.732670,Extracted using real API endpoints
631,Flat Thank You Cards,"5"" x 7""",17 pt. Cardstock Uncoated,Front Only,None,200,3 Business Days,$240.67,$240.67,1.20335,200,0,15624,15626,15627,15706,15640,15644,2025-09-02T17:44:37.131392,Extracted using real API endpoints
632,Flat Thank You Cards,"5"" x 7""",17 pt. Cardstock Uncoated,Front Only,None,200,2 Business Days,$240.67,$240.67,1.20335,200,0,15624,15626,15627,15706,15640,15645,2025-09-02T17:44:37.531458,Extracted using real API endpoints
633,Flat Thank You Cards,"5"" x 7""",17 pt. Cardstock Uncoated,Front Only,None,250,3 Business Days,$256.39,$256.39,1.02556,250,0,15624,15626,15627,15706,15641,15644,2025-09-02T17:44:37.925902,Extracted using real API endpoints
634,Flat Thank You Cards,"5"" x 7""",17 pt. Cardstock Uncoated,Front Only,None,250,2 Business Days,$256.39,$256.39,1.02556,250,0,15624,15626,15627,15706,15641,15645,2025-09-02T17:44:38.332075,Extracted using real API endpoints
635,Flat Thank You Cards,"5"" x 7""",17 pt. Cardstock Uncoated,Front Only,None,500,3 Business Days,$311.08,$311.08,0.62216,500,0,15624,15626,15627,15706,15642,15644,2025-09-02T17:44:38.732484,Extracted using real API endpoints
636,Flat Thank You Cards,"5"" x 7""",17 pt. Cardstock Uncoated,Front Only,None,500,2 Business Days,$311.08,$311.08,0.62216,500,0,15624,15626,15627,15706,15642,15645,2025-09-02T17:44:39.123411,Extracted using real API endpoints
637,Flat Thank You Cards,"5"" x 7""",17 pt. Cardstock Uncoated,Front Only,None,"1,000",3 Business Days,$388.59,$388.59,0.38859,1000,0,15624,15626,15627,15706,15643,15644,2025-09-02T17:44:39.514695,Extracted using real API endpoints
638,Flat Thank You Cards,"5"" x 7""",17 pt. Cardstock Uncoated,Front Only,None,"1,000",2 Business Days,$388.59,$388.59,0.38859,1000,0,15624,15626,15627,15706,15643,15645,2025-09-02T17:44:39.902660,Extracted using real API endpoints
639,Flat Thank You Cards,"5"" x 7""",17 pt. Cardstock Uncoated,Front and Back,None,25,3 Business Days,$66.34,$66.34,2.65360,25,0,15624,15626,15628,15706,15633,15644,2025-09-02T17:44:40.299321,Extracted using real API endpoints
640,Flat Thank You Cards,"5"" x 7""",17 pt. Cardstock Uncoated,Front and Back,None,25,2 Business Days,$66.34,$66.34,2.65360,25,0,15624,15626,15628,15706,15633,15645,2025-09-02T17:44:40.691266,Extracted using real API endpoints
641,Flat Thank You Cards,"5"" x 7""",17 pt. Cardstock Uncoated,Front and Back,None,50,3 Business Days,$113.44,$113.44,2.26880,50,0,15624,15626,15628,15706,15634,15644,2025-09-02T17:44:41.091896,Extracted using real API endpoints
642,Flat Thank You Cards,"5"" x 7""",17 pt. Cardstock Uncoated,Front and Back,None,50,2 Business Days,$113.44,$113.44,2.26880,50,0,15624,15626,15628,15706,15634,15645,2025-09-02T17:44:41.499451,Extracted using real API endpoints
643,Flat Thank You Cards,"5"" x 7""",17 pt. Cardstock Uncoated,Front and Back,None,75,3 Business Days,$151.57,$151.57,2.02093,75,0,15624,15626,15628,15706,15635,15644,2025-09-02T17:44:41.905091,Extracted using real API endpoints
644,Flat Thank You Cards,"5"" x 7""",17 pt. Cardstock Uncoated,Front and Back,None,75,2 Business Days,$151.57,$151.57,2.02093,75,0,15624,15626,15628,15706,15635,15645,2025-09-02T17:44:42.297200,Extracted using real API endpoints
645,Flat Thank You Cards,"5"" x 7""",17 pt. Cardstock Uncoated,Front and Back,None,100,3 Business Days,$189.71,$189.71,1.89710,100,0,15624,15626,15628,15706,15636,15644,2025-09-02T17:44:42.697257,Extracted using real API endpoints
646,Flat Thank You Cards,"5"" x 7""",17 pt. Cardstock Uncoated,Front and Back,None,100,2 Business Days,$189.71,$189.71,1.89710,100,0,15624,15626,15628,15706,15636,15645,2025-09-02T17:44:43.102281,Extracted using real API endpoints
647,Flat Thank You Cards,"5"" x 7""",17 pt. Cardstock Uncoated,Front and Back,None,125,3 Business Days,$227.85,$227.85,1.82280,125,0,15624,15626,15628,15706,15637,15644,2025-09-02T17:44:43.503552,Extracted using real API endpoints
648,Flat Thank You Cards,"5"" x 7""",17 pt. Cardstock Uncoated,Front and Back,None,125,2 Business Days,$227.85,$227.85,1.82280,125,0,15624,15626,15628,15706,15637,15645,2025-09-02T17:44:43.893761,Extracted using real API endpoints
649,Flat Thank You Cards,"5"" x 7""",17 pt. Cardstock Uncoated,Front and Back,None,150,3 Business Days,$265.99,$265.99,1.77327,150,0,15624,15626,15628,15706,15638,15644,2025-09-02T17:44:44.295508,Extracted using real API endpoints
650,Flat Thank You Cards,"5"" x 7""",17 pt. Cardstock Uncoated,Front and Back,None,150,2 Business Days,$265.99,$265.99,1.77327,150,0,15624,15626,15628,15706,15638,15645,2025-09-02T17:44:44.694126,Extracted using real API endpoints
651,Flat Thank You Cards,"5"" x 7""",17 pt. Cardstock Uncoated,Front and Back,None,175,3 Business Days,$304.12,$304.12,1.73783,175,0,15624,15626,15628,15706,15639,15644,2025-09-02T17:44:45.087456,Extracted using real API endpoints
652,Flat Thank You Cards,"5"" x 7""",17 pt. Cardstock Uncoated,Front and Back,None,175,2 Business Days,$304.12,$304.12,1.73783,175,0,15624,15626,15628,15706,15639,15645,2025-09-02T17:44:45.492716,Extracted using real API endpoints
653,Flat Thank You Cards,"5"" x 7""",17 pt. Cardstock Uncoated,Front and Back,None,200,3 Business Days,$342.26,$342.26,1.71130,200,0,15624,15626,15628,15706,15640,15644,2025-09-02T17:44:45.891103,Extracted using real API endpoints
654,Flat Thank You Cards,"5"" x 7""",17 pt. Cardstock Uncoated,Front and Back,None,200,2 Business Days,$342.26,$342.26,1.71130,200,0,15624,15626,15628,15706,15640,15645,2025-09-02T17:44:46.638358,Extracted using real API endpoints
655,Flat Thank You Cards,"5"" x 7""",17 pt. Cardstock Uncoated,Front and Back,None,250,3 Business Days,$363.56,$363.56,1.45424,250,0,15624,15626,15628,15706,15641,15644,2025-09-02T17:44:47.050537,Extracted using real API endpoints
656,Flat Thank You Cards,"5"" x 7""",17 pt. Cardstock Uncoated,Front and Back,None,250,2 Business Days,$363.56,$363.56,1.45424,250,0,15624,15626,15628,15706,15641,15645,2025-09-02T17:44:47.456607,Extracted using real API endpoints
657,Flat Thank You Cards,"5"" x 7""",17 pt. Cardstock Uncoated,Front and Back,None,500,3 Business Days,$434.19,$434.19,0.86838,500,0,15624,15626,15628,15706,15642,15644,2025-09-02T17:44:47.857189,Extracted using real API endpoints
658,Flat Thank You Cards,"5"" x 7""",17 pt. Cardstock Uncoated,Front and Back,None,500,2 Business Days,$434.19,$434.19,0.86838,500,0,15624,15626,15628,15706,15642,15645,2025-09-02T17:44:48.244652,Extracted using real API endpoints
659,Flat Thank You Cards,"5"" x 7""",17 pt. Cardstock Uncoated,Front and Back,None,"1,000",3 Business Days,$527.63,$527.63,0.52763,1000,0,15624,15626,15628,15706,15643,15644,2025-09-02T17:44:48.637910,Extracted using real API endpoints
660,Flat Thank You Cards,"5"" x 7""",17 pt. Cardstock Uncoated,Front and Back,None,"1,000",2 Business Days,$527.63,$527.63,0.52763,1000,0,15624,15626,15628,15706,15643,15645,2025-09-02T17:44:49.029663,Extracted using real API endpoints
